Clave Entidad,Nombre Entidad,Clave Distrito,Nombre Distrito,Clave Municipio,Nombre Municipio,Seccion,Lista Hombres,Lista Mujeres,Lista No Binario,Lista Nominal
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1054.0,1163,1114,0,2277
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1055.0,306,261,0,567
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1056.0,565,511,0,1076
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1057.0,1667,1472,0,3139
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1058.0,889,840,0,1729
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1059.0,1583,1451,0,3034
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1060.0,650,602,0,1252
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1061.0,792,657,0,1449
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1062.0,1387,1181,0,2568
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1063.0,557,516,0,1073
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1064.0,646,580,0,1226
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1065.0,587,525,0,1112
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1066.0,1415,1271,0,2686
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1067.0,350,297,0,647
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1068.0,762,617,0,1379
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1091.0,1242,1332,0,2574
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1092.0,559,521,0,1080
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1093.0,840,917,0,1757
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1094.0,1463,1341,0,2804
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1116.0,631,722,0,1353
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1117.0,265,261,0,526
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1118.0,635,744,0,1379
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1119.0,1568,1640,0,3208
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1120.0,1680,1907,0,3587
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1121.0,565,671,0,1236
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1122.0,881,1110,0,1991
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1123.0,1286,1455,0,2741
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1124.0,730,802,0,1532
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1125.0,745,772,0,1517
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1126.0,632,660,0,1292
23,QUINTANA ROO,4.0,BENITO JUAREZ                                     ,1.0,BENITO JUAREZ,1127.0,1003,1002,0,2005
