CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_NVA_ALIANZA,PRI_PVEM,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,951,1,12.0,96.0,12.0,3.0,3.0,1.0,4.0,32.0,1.0,3.0,,3.0,0.0,1.0,10.0,181.0,395
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,952,1,12.0,120.0,8.0,8.0,2.0,4.0,3.0,18.0,5.0,3.0,,3.0,0.0,0.0,8.0,194.0,399
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,953,1,7.0,77.0,8.0,4.0,3.0,5.0,1.0,18.0,0.0,4.0,,5.0,0.0,0.0,6.0,138.0,315
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,954,1,13.0,93.0,12.0,2.0,1.0,1.0,1.0,24.0,2.0,4.0,,2.0,0.0,0.0,10.0,165.0,334
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,955,1,4.0,146.0,10.0,7.0,3.0,4.0,1.0,28.0,3.0,4.0,,4.0,0.0,0.0,8.0,222.0,417
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,956,1,17.0,117.0,9.0,6.0,1.0,2.0,7.0,22.0,1.0,1.0,,3.0,0.0,0.0,17.0,203.0,388
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,957,1,4.0,122.0,12.0,5.0,4.0,2.0,2.0,23.0,4.0,1.0,,5.0,0.0,0.0,8.0,192.0,398
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,958,1,9.0,126.0,9.0,4.0,2.0,0.0,5.0,17.0,3.0,3.0,,8.0,0.0,0.0,12.0,198.0,419
3,23,QUINTANA ROO,1,SOLIDARIDAD,8,SOLIDARIDAD,959,1,13.0,162.0,23.0,9.0,4.0,9.0,5.0,52.0,3.0,3.0,,6.0,0.0,2.0,19.0,310.0,620
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,215,3,31.0,404.0,144.0,16.0,53.0,7.0,39.0,179.0,8.0,9.0,,20.0,0.0,0.0,71.0,1041.0,2064
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,216,2,33.0,167.0,76.0,13.0,17.0,10.0,22.0,88.0,7.0,2.0,,18.0,0.0,0.0,22.0,486.0,975
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,217,3,42.0,273.0,124.0,12.0,13.0,12.0,78.0,134.0,11.0,7.0,,14.0,0.0,2.0,63.0,828.0,1739
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,218,2,36.0,274.0,95.0,9.0,13.0,11.0,26.0,158.0,18.0,12.0,,10.0,0.0,0.0,36.0,742.0,1260
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,219,2,22.0,237.0,79.0,7.0,15.0,7.0,32.0,134.0,6.0,12.0,,8.0,0.0,0.0,35.0,628.0,1173
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,220,2,21.0,227.0,68.0,10.0,9.0,8.0,38.0,129.0,10.0,7.0,,6.0,0.0,0.0,34.0,605.0,1003
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,221,3,37.0,180.0,119.0,12.0,15.0,9.0,55.0,161.0,12.0,11.0,,10.0,0.0,0.0,30.0,705.0,833
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,222,3,50.0,280.0,104.0,14.0,12.0,13.0,59.0,166.0,13.0,8.0,,20.0,0.0,0.0,49.0,831.0,1511
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,223,3,60.0,297.0,143.0,35.0,27.0,17.0,66.0,184.0,8.0,7.0,,25.0,0.0,1.0,53.0,969.0,2096
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,224,2,33.0,240.0,95.0,13.0,14.0,12.0,31.0,79.0,7.0,9.0,,12.0,0.0,0.0,36.0,618.0,1245
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,225,2,29.0,297.0,121.0,12.0,29.0,8.0,37.0,151.0,6.0,9.0,,18.0,0.0,0.0,46.0,806.0,1442
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,226,3,35.0,386.0,117.0,19.0,25.0,9.0,80.0,181.0,22.0,15.0,,13.0,0.0,0.0,52.0,1002.0,1868
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,227,3,19.0,583.0,87.0,23.0,30.0,7.0,29.0,123.0,7.0,11.0,,33.0,0.0,0.0,15.0,1030.0,1650
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,228,2,25.0,451.0,75.0,11.0,30.0,2.0,24.0,101.0,2.0,7.0,,21.0,0.0,0.0,21.0,828.0,1367
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,229,3,48.0,446.0,76.0,16.0,20.0,4.0,17.0,23.0,11.0,9.0,,27.0,0.0,0.0,29.0,926.0,1617
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,230,2,20.0,248.0,92.0,14.0,13.0,2.0,13.0,5.0,0.0,1.0,,23.0,0.0,0.0,20.0,595.0,859
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,231,3,21.0,339.0,190.0,23.0,48.0,9.0,22.0,76.0,11.0,2.0,,12.0,0.0,1.0,26.0,786.0,1378
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,232,3,25.0,316.0,201.0,20.0,37.0,7.0,29.0,63.0,9.0,5.0,,10.0,0.0,0.0,50.0,913.0,1402
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,233,2,42.0,392.0,109.0,4.0,20.0,0.0,39.0,18.0,0.0,0.0,,4.0,0.0,0.0,16.0,744.0,969
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,234,5,73.0,676.0,328.0,32.0,35.0,7.0,123.0,37.0,5.0,4.0,,28.0,0.0,0.0,45.0,1485.0,2362
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,235,2,19.0,439.0,168.0,10.0,24.0,3.0,26.0,31.0,5.0,1.0,,25.0,0.0,0.0,26.0,819.0,1454
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,237,2,24.0,378.0,97.0,35.0,15.0,3.0,10.0,43.0,6.0,2.0,,14.0,0.0,0.0,26.0,742.0,1070
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,238,3,15.0,342.0,268.0,27.0,29.0,4.0,52.0,21.0,6.0,5.0,,24.0,0.0,0.0,33.0,991.0,1386
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,239,2,20.0,497.0,114.0,16.0,11.0,2.0,55.0,74.0,4.0,7.0,,19.0,0.0,0.0,26.0,970.0,1395
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,240,2,12.0,236.0,69.0,13.0,8.0,1.0,43.0,22.0,0.0,1.0,,19.0,0.0,0.0,19.0,474.0,786
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,241,3,25.0,299.0,168.0,14.0,18.0,8.0,45.0,240.0,9.0,9.0,,12.0,0.0,1.0,39.0,970.0,1695
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,242,2,22.0,227.0,111.0,7.0,10.0,12.0,40.0,136.0,4.0,1.0,,6.0,0.0,0.0,32.0,679.0,1192
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,243,1,13.0,153.0,28.0,4.0,6.0,3.0,4.0,4.0,2.0,3.0,,11.0,0.0,0.0,7.0,242.0,394
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,244,3,30.0,415.0,166.0,24.0,28.0,6.0,40.0,26.0,7.0,1.0,,22.0,0.0,0.0,42.0,855.0,1224
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,245,1,17.0,145.0,42.0,11.0,5.0,3.0,29.0,40.0,6.0,4.0,,7.0,0.0,0.0,30.0,356.0,649
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,247,4,72.0,571.0,174.0,46.0,40.0,2.0,25.0,51.0,16.0,7.0,,9.0,0.0,0.0,54.0,1171.0,1972
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,248,1,18.0,148.0,29.0,9.0,16.0,0.0,8.0,8.0,0.0,0.0,,8.0,0.0,0.0,11.0,255.0,423
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,249,3,24.0,507.0,166.0,30.0,28.0,4.0,78.0,77.0,7.0,5.0,,24.0,0.0,0.0,69.0,1073.0,1907
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,250,2,28.0,230.0,206.0,12.0,17.0,2.0,36.0,61.0,4.0,1.0,,16.0,0.0,0.0,33.0,698.0,978
3,23,QUINTANA ROO,2,OTHON P. BLANCO,3,FELIPE CARRILLO PUERTO,251,3,35.0,484.0,144.0,23.0,19.0,6.0,32.0,84.0,7.0,2.0,,10.0,0.0,0.0,27.0,932.0,1682
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,262,3,23.0,660.0,662.0,22.0,7.0,0.0,26.0,34.0,7.0,8.0,,28.0,0.0,0.0,33.0,1525.0,2183
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,263,4,35.0,637.0,509.0,14.0,18.0,5.0,42.0,46.0,7.0,25.0,,21.0,0.0,1.0,29.0,1422.0,1949
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,264,3,5.0,448.0,573.0,8.0,7.0,2.0,20.0,14.0,1.0,4.0,,17.0,0.0,0.0,27.0,1147.0,1740
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,265,4,17.0,639.0,613.0,16.0,17.0,1.0,37.0,41.0,5.0,5.0,,19.0,0.0,0.0,36.0,1464.0,2284
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,266,1,8.0,269.0,108.0,6.0,1.0,2.0,3.0,4.0,0.0,1.0,,9.0,0.0,0.0,13.0,476.0,689
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,267,1,3.0,171.0,112.0,30.0,3.0,0.0,5.0,18.0,1.0,1.0,,2.0,0.0,0.0,0.0,385.0,627
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,268,3,38.0,571.0,178.0,12.0,10.0,6.0,10.0,34.0,11.0,7.0,,20.0,0.0,0.0,29.0,1111.0,2094
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,269,1,6.0,280.0,63.0,9.0,15.0,2.0,5.0,6.0,4.0,2.0,,8.0,0.0,0.0,14.0,423.0,735
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,270,2,14.0,367.0,205.0,22.0,6.0,4.0,27.0,79.0,3.0,1.0,,8.0,0.0,0.0,21.0,760.0,1147
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,271,2,7.0,354.0,209.0,7.0,5.0,5.0,18.0,33.0,1.0,3.0,,13.0,0.0,0.0,16.0,678.0,989
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,272,1,15.0,219.0,72.0,8.0,5.0,0.0,19.0,6.0,1.0,4.0,,4.0,0.0,0.0,3.0,357.0,559
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,273,3,33.0,452.0,255.0,19.0,10.0,2.0,43.0,35.0,4.0,4.0,,23.0,0.0,0.0,29.0,927.0,1303
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,274,2,22.0,440.0,338.0,3.0,7.0,1.0,10.0,7.0,1.0,4.0,,14.0,0.0,1.0,17.0,880.0,1177
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,275,3,23.0,385.0,211.0,13.0,14.0,1.0,26.0,23.0,5.0,4.0,,15.0,0.0,0.0,17.0,770.0,1129
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,276,2,24.0,371.0,213.0,9.0,4.0,2.0,79.0,5.0,0.0,0.0,,6.0,0.0,0.0,14.0,739.0,1046
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,277,1,13.0,176.0,101.0,13.0,2.0,0.0,3.0,5.0,0.0,2.0,,2.0,0.0,0.0,3.0,325.0,453
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,278,1,24.0,283.0,141.0,11.0,5.0,0.0,2.0,7.0,3.0,2.0,,5.0,0.0,0.0,7.0,492.0,712
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,279,1,17.0,280.0,51.0,15.0,3.0,2.0,9.0,6.0,3.0,0.0,,5.0,0.0,0.0,10.0,406.0,559
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,280,1,8.0,201.0,69.0,11.0,1.0,0.0,1.0,15.0,1.0,0.0,,5.0,0.0,0.0,6.0,324.0,543
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,281,1,1.0,81.0,46.0,5.0,2.0,0.0,17.0,2.0,1.0,0.0,,2.0,0.0,0.0,5.0,162.0,216
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,282,1,13.0,240.0,162.0,6.0,7.0,0.0,7.0,18.0,1.0,0.0,,3.0,0.0,0.0,14.0,490.0,659
3,23,QUINTANA ROO,2,OTHON P. BLANCO,5,JOSE MARIA MORELOS,283,1,8.0,176.0,56.0,5.0,22.0,6.0,5.0,57.0,0.0,1.0,,11.0,0.0,0.0,5.0,365.0,615
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,298,2,67.0,75.0,28.0,11.0,21.0,13.0,13.0,79.0,10.0,25.0,,9.0,0.0,0.0,29.0,425.0,1040
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,299,2,45.0,132.0,33.0,18.0,15.0,18.0,14.0,98.0,7.0,27.0,,7.0,0.0,2.0,42.0,533.0,1132
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,300,4,239.0,278.0,51.0,28.0,30.0,38.0,67.0,225.0,35.0,81.0,,11.0,0.0,1.0,58.0,1313.0,2455
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,301,1,36.0,45.0,4.0,3.0,3.0,5.0,9.0,26.0,6.0,9.0,,1.0,0.0,0.0,10.0,189.0,286
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,302,4,143.0,195.0,45.0,22.0,23.0,26.0,38.0,153.0,26.0,39.0,,11.0,0.0,3.0,41.0,811.0,1634
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,303,2,86.0,93.0,38.0,18.0,27.0,11.0,20.0,149.0,10.0,22.0,,3.0,0.0,0.0,27.0,547.0,1160
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,304,2,116.0,132.0,44.0,16.0,18.0,11.0,23.0,125.0,12.0,23.0,,8.0,0.0,1.0,37.0,587.0,1164
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,305,2,118.0,125.0,57.0,15.0,15.0,21.0,28.0,131.0,21.0,26.0,,10.0,0.0,0.0,40.0,647.0,1177
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,306,2,116.0,108.0,28.0,15.0,17.0,25.0,51.0,162.0,15.0,25.0,,6.0,0.0,1.0,28.0,641.0,1036
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,307,8,366.0,511.0,131.0,63.0,93.0,73.0,119.0,544.0,58.0,92.0,,38.0,0.0,7.0,169.0,2422.0,5875
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,308,2,91.0,90.0,23.0,13.0,7.0,16.0,20.0,118.0,14.0,29.0,,3.0,0.0,0.0,30.0,489.0,1152
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,309,2,113.0,122.0,41.0,30.0,15.0,17.0,35.0,116.0,25.0,35.0,,6.0,0.0,0.0,50.0,649.0,1434
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,310,2,81.0,133.0,22.0,16.0,18.0,5.0,12.0,117.0,9.0,28.0,,16.0,0.0,0.0,40.0,545.0,1119
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,311,2,93.0,107.0,27.0,18.0,12.0,13.0,32.0,115.0,15.0,21.0,,9.0,0.0,0.0,36.0,540.0,1108
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,312,2,99.0,120.0,14.0,16.0,12.0,13.0,20.0,105.0,15.0,33.0,,10.0,0.0,1.0,28.0,506.0,1053
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,313,1,40.0,80.0,12.0,11.0,9.0,9.0,18.0,75.0,10.0,14.0,,1.0,0.0,0.0,14.0,312.0,591
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,314,1,32.0,56.0,14.0,3.0,6.0,6.0,5.0,27.0,5.0,16.0,,3.0,0.0,0.0,17.0,212.0,399
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,315,4,199.0,245.0,115.0,16.0,39.0,34.0,52.0,267.0,26.0,41.0,,13.0,0.0,0.0,46.0,1167.0,1079
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,317,3,173.0,163.0,59.0,9.0,35.0,38.0,48.0,219.0,34.0,34.0,,3.0,0.0,1.0,45.0,919.0,1570
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,318,2,107.0,115.0,36.0,12.0,21.0,17.0,28.0,122.0,14.0,16.0,,9.0,0.0,1.0,41.0,579.0,1080
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,319,2,135.0,134.0,36.0,5.0,25.0,14.0,41.0,139.0,11.0,32.0,,5.0,0.0,3.0,39.0,673.0,1175
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,320,2,95.0,136.0,37.0,8.0,17.0,21.0,29.0,137.0,9.0,29.0,,3.0,0.0,1.0,33.0,600.0,1101
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,321,2,62.0,94.0,12.0,12.0,24.0,10.0,31.0,82.0,14.0,21.0,,8.0,0.0,0.0,22.0,414.0,783
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,322,2,85.0,120.0,26.0,19.0,35.0,17.0,31.0,133.0,22.0,14.0,,11.0,0.0,0.0,52.0,601.0,1319
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,323,2,70.0,107.0,19.0,9.0,5.0,12.0,11.0,104.0,8.0,22.0,,12.0,0.0,0.0,23.0,434.0,782
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,324,1,24.0,26.0,7.0,4.0,3.0,6.0,5.0,28.0,5.0,10.0,,2.0,0.0,0.0,4.0,137.0,264
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,325,2,58.0,120.0,20.0,11.0,9.0,6.0,16.0,84.0,9.0,13.0,,6.0,0.0,0.0,24.0,393.0,805
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,326,2,83.0,97.0,19.0,8.0,11.0,12.0,37.0,131.0,12.0,39.0,,10.0,0.0,2.0,33.0,522.0,1000
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,327,1,79.0,81.0,15.0,16.0,6.0,11.0,16.0,71.0,3.0,20.0,,5.0,0.0,0.0,19.0,364.0,671
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,328,2,122.0,93.0,20.0,13.0,13.0,8.0,18.0,73.0,21.0,48.0,,4.0,0.0,0.0,25.0,479.0,870
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,329,2,83.0,94.0,13.0,12.0,6.0,9.0,37.0,79.0,4.0,24.0,,4.0,0.0,0.0,32.0,442.0,812
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,330,2,108.0,174.0,29.0,14.0,18.0,17.0,23.0,106.0,13.0,23.0,,8.0,0.0,2.0,19.0,592.0,1157
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,331,2,86.0,103.0,17.0,7.0,12.0,16.0,22.0,72.0,8.0,28.0,,7.0,0.0,1.0,21.0,426.0,788
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,332,2,166.0,187.0,30.0,13.0,20.0,9.0,31.0,123.0,14.0,22.0,,7.0,0.0,2.0,27.0,696.0,1069
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,333,2,180.0,145.0,34.0,13.0,13.0,22.0,33.0,120.0,13.0,31.0,,7.0,0.0,2.0,38.0,706.0,1147
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,334,4,236.0,308.0,56.0,24.0,29.0,45.0,64.0,204.0,41.0,58.0,,7.0,0.0,2.0,57.0,1230.0,2439
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,335,2,91.0,152.0,36.0,12.0,15.0,13.0,28.0,103.0,13.0,23.0,,6.0,0.0,0.0,27.0,569.0,1191
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,336,1,53.0,53.0,17.0,5.0,12.0,4.0,12.0,68.0,11.0,13.0,,5.0,0.0,0.0,27.0,316.0,668
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,337,3,149.0,217.0,46.0,21.0,40.0,19.0,51.0,201.0,25.0,46.0,,19.0,0.0,1.0,46.0,972.0,1914
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,338,2,66.0,126.0,37.0,12.0,23.0,3.0,33.0,73.0,13.0,23.0,,9.0,0.0,0.0,35.0,589.0,1032
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,339,2,64.0,81.0,24.0,12.0,19.0,11.0,26.0,101.0,9.0,20.0,,3.0,0.0,1.0,29.0,466.0,912
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,340,1,36.0,73.0,12.0,6.0,6.0,10.0,13.0,51.0,7.0,12.0,,2.0,0.0,0.0,25.0,268.0,409
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,341,1,50.0,79.0,17.0,7.0,4.0,10.0,16.0,67.0,13.0,8.0,,2.0,0.0,0.0,21.0,332.0,631
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,342,2,120.0,153.0,29.0,14.0,10.0,19.0,37.0,121.0,20.0,28.0,,14.0,0.0,0.0,45.0,653.0,1262
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,343,2,102.0,115.0,39.0,13.0,17.0,15.0,21.0,151.0,26.0,38.0,,7.0,0.0,4.0,32.0,619.0,1098
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,344,2,118.0,131.0,24.0,11.0,21.0,19.0,36.0,109.0,20.0,32.0,,3.0,0.0,1.0,34.0,611.0,1179
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,345,1,60.0,68.0,14.0,4.0,9.0,7.0,5.0,58.0,8.0,14.0,,2.0,0.0,0.0,17.0,280.0,516
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,346,2,90.0,78.0,26.0,16.0,16.0,15.0,21.0,75.0,12.0,11.0,,9.0,0.0,1.0,24.0,417.0,791
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,347,2,100.0,107.0,18.0,14.0,19.0,15.0,16.0,105.0,13.0,72.0,,2.0,0.0,1.0,33.0,532.0,984
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,348,1,39.0,77.0,11.0,6.0,8.0,2.0,9.0,43.0,11.0,58.0,,2.0,0.0,1.0,20.0,304.0,605
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,349,1,75.0,101.0,14.0,8.0,22.0,7.0,11.0,74.0,9.0,34.0,,3.0,0.0,0.0,20.0,385.0,736
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,350,1,48.0,92.0,16.0,7.0,12.0,8.0,11.0,68.0,7.0,26.0,,3.0,0.0,0.0,23.0,345.0,599
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,351,1,79.0,63.0,18.0,6.0,1.0,4.0,12.0,64.0,16.0,13.0,,1.0,0.0,2.0,6.0,324.0,610
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,352,2,140.0,163.0,17.0,16.0,12.0,19.0,25.0,94.0,14.0,35.0,,8.0,0.0,1.0,25.0,611.0,1126
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,353,2,46.0,116.0,16.0,11.0,23.0,6.0,16.0,63.0,4.0,30.0,,11.0,0.0,0.0,26.0,378.0,798
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,354,2,94.0,112.0,15.0,7.0,2.0,11.0,23.0,81.0,14.0,18.0,,8.0,0.0,0.0,15.0,427.0,757
3,23,QUINTANA ROO,2,OTHON P. BLANCO,7,OTHON P. BLANCO,355,1,54.0,78.0,10.0,7.0,9.0,7.0,7.0,74.0,7.0,11.0,,4.0,0.0,0.0,21.0,315.0,580
